date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2019-12-08,0.336781262719742,0.6736399493109932,0.5768263208024678,0.3996383363471971,0.0,0.7720938065765652,0.1870580594693285,0.2418835523463364,0.27502316624347,2019,4,12,49,8,1,0
2019-12-15,0.4824141201588088,0.3166113122983738,0.6838075629137554,0.2961121157323688,0.0067621357859343,0.3318597111700561,0.2399422491284597,0.2898352843927405,0.3283017723596195,2019,4,12,50,15,1,0
2019-12-22,0.4153614133982268,0.865504609303188,0.4690299338848905,0.2775768535262206,0.0011863396115674,0.7000547345374929,0.1716058806200356,0.2872145841184169,0.3792267051132081,2019,4,12,51,22,1,0
2019-12-29,0.3545015398084656,0.5660105708922778,0.6863851326779357,0.3331826401446655,0.0141174413776524,0.5592185592185591,0.2453479618612156,0.2418835523463364,0.284223889388026,2019,4,12,52,29,1,0
2020-01-05,0.5313231985008904,0.5585707521075742,0.5567231377030639,0.5544755877034359,0.0,0.7695254936634249,0.1695659890227692,0.162129268322332,0.1895063674037603,2020,1,1,1,5,1,0
2020-01-12,0.5837064456919875,0.5679945225681989,0.723617523076628,0.6344936708860759,0.0,0.7768936044798112,0.1566126773801275,0.11878146919028,0.1479248046651859,2020,1,1,2,12,1,0
2020-01-19,0.5569085945119634,0.542864468006533,0.6348597922511541,0.6313291139240506,0.0,0.5633868047661151,0.1290741408170311,0.1323099489847602,0.1691791883634624,2020,1,1,3,19,1,0
2020-01-26,0.5561233305941792,0.7919330679877838,0.3281829610885581,0.6812839059674503,0.0,0.7923455854490334,0.0580859132321605,0.1503007022193047,0.217037213402199,2020,1,1,4,26,1,0
2020-02-02,0.466216371888691,0.4363097300789419,0.8466522791126941,0.3831374321880651,0.0002372679223134,0.4926950444191823,0.1888939619068683,0.2625658355923481,0.2840812425175678,2020,1,2,5,2,1,0
2020-02-09,0.3953535031602394,0.6967033875435747,0.7497654329587445,0.3462929475587703,0.0,0.7500736811081637,0.1662511651772112,0.2651157061295277,0.3234517787640396,2020,1,2,6,9,1,0
2020-02-16,0.3806725238267077,0.5650185950543173,0.8368817078044299,0.4177215189873417,0.0,0.7851458885941643,0.1818563358962992,0.2471957826321271,0.2671775883682674,2020,1,2,7,16,1,0
2020-02-23,0.4441157045103731,0.7549819680237547,0.7017705256313491,0.3309222423146474,0.0004745358446269,0.907540735126942,0.2295388019824011,0.2797774617183098,0.2926400547450617,2020,1,2,8,23,1,0
2020-03-01,0.2608084186435699,0.7411769709454709,0.9047825257438624,0.2389240506329114,0.073553055917181,0.2366637194223403,0.3922201568643961,0.3406202059248993,0.316319435241128,2020,1,3,9,1,1,0
2020-03-08,0.283016603819952,0.3144620313161256,0.8937687655529466,0.1360759493670886,0.091110882168379,0.1786451096795924,0.4037455443889512,0.3963632090571298,0.4248737036598422,2020,1,3,10,8,1,0
2020-03-15,0.1856861171483262,0.4907857365136063,0.8280658608925732,0.1360759493670886,0.1640707682797763,0.3724895793861313,0.5312897665080327,0.4230660199603711,0.4252303208359876,2020,1,3,11,15,1,0
2020-03-22,0.4653802290128997,0.7308438893000488,0.6824694599098238,0.2233273056057866,0.0266926412602673,0.6878447223274812,0.2906845526104614,0.3061261239358318,0.3570451167569531,2020,1,3,12,22,1,0
2020-03-29,0.5029152202962461,0.7273719738671874,0.5216067738905615,0.2590415913200723,0.0486399240742648,0.7473369542335063,0.3178151108541044,0.2867187759584097,0.3271605973959536,2020,1,3,13,29,1,0
2020-04-05,0.4734335040818407,0.7239827230874888,0.6408579925038276,0.3071880650994575,0.0650114107138954,0.7858616479306136,0.3470365579849456,0.2952183444156749,0.2947084343667059,2020,2,4,14,5,1,0
2020-04-12,0.2952400334841094,0.6871142877766234,0.5306831693706386,0.1057866184448462,0.0410473505602332,0.7662835249042144,0.3302074523074977,0.4087584130573081,0.4634596821187936,2020,2,4,15,12,1,0
2020-04-19,0.2549477386702977,0.7359690977961781,0.7148091204095774,0.0655515370705244,0.2032199754615017,0.8258178603006191,0.5322077177268026,0.5033869418815262,0.5140279976962369,2020,2,4,16,19,1,0
2020-04-26,0.2921959358272282,0.4785513678454265,0.7135826810777401,0.1376582278481012,0.1331073044178662,0.6273420066523515,0.4745297828140952,0.4450940682121164,0.4233759115200307,2020,2,4,17,26,1,0
2020-05-03,0.1638408045403275,0.2706497651395365,0.9366048112295784,0.0372965641952983,0.3893566605164323,0.3496694876005222,0.7060574791038311,0.5963155570142915,0.551258830885835,2020,2,5,18,3,1,0
2020-05-10,0.2235909408575127,0.5655145829732976,0.8797810295619153,0.0153707052441229,0.4223369017180071,0.430045050734706,0.7161549425102999,0.6361218692891498,0.6028969979917149,2020,2,5,19,10,1,0
2020-05-17,0.2123793304713149,0.6249504685977646,0.7498733745084358,0.142631103074141,0.2672823144861432,0.5346301208370173,0.6379250997551336,0.4719385385896454,0.4173134195255559,2020,2,5,20,17,1,0
2020-05-24,0.0191333681486122,0.3619942068850671,0.992440369399206,0.0289330922242314,0.5705107192027798,0.2940086733190182,0.8445151212682879,0.7144595585702765,0.5993308262302592,2020,2,5,21,24,1,0
