date,Electricity,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2021-04-25,0.1548908856379349,0.7369667963751044,0.7099060006172855,0.0897377938517179,0.018862799823922225,0.7420997110489388,0.28507485071797883,0.44240253820064923,0.4954839045366667,2021,2,4,16,25,1,0
2021-05-02,0.22823545985639257,0.6115522390973333,0.6130104915570944,0.13268535262206146,0.019811871513176177,0.6823831582809711,0.27543636292089513,0.41945370336603327,0.4425619155966629,2021,2,5,17,2,1,0
2021-05-09,0.34460063307021443,0.5836928512864558,0.8309936767392748,0.09312839059674502,0.0773493426741968,0.6223455487776915,0.3941070565918677,0.5317188367390767,0.4793648081748866,2021,2,5,18,9,1,0
2021-05-16,0.1949882675095863,0.16288332313885737,0.9453352336214265,0.058996383363471974,0.13476817987406067,0.25257992019446873,0.4504080646764202,0.58916175356276,0.5509735371449187,2021,2,5,19,16,1,0
2021-05-23,0.3697825637142467,0.7673447077655876,0.7642301088123807,0.021925858951175405,0.08565371995516885,0.7832867036646337,0.3890073275987016,0.5850536288084154,0.6210131505399104,2021,2,5,20,23,1,0
2021-05-30,0.3962323957613352,0.5866991371569126,0.735484356563982,0.04792043399638336,0.06821452766512755,0.6266110168325465,0.3772269536244884,0.5548801607851241,0.5461948669845679,2021,2,5,21,30,1,0
2021-06-06,0.4310292453785434,0.7365885704741945,0.6316841772477066,0.004520795660036166,0.0977543839931567,0.7491170939778933,0.41980969071742424,0.6312346174262223,0.6365616594198575,2021,2,6,22,6,1,0
2021-06-13,0.38260245567848133,0.410438275702009,0.8951171437442126,0.0,0.25707979382666335,0.4697518690088521,0.542968145902383,0.7731065809254059,0.6893410014894031,2021,2,6,23,13,1,0
2021-06-20,0.44192967549648465,0.44748597717305005,0.759495322464356,0.0,0.23133622425564995,0.49883043617850775,0.5002324169396517,0.7140345801474134,0.7257872768914814,2021,2,6,24,20,1,0
2021-06-27,0.5271079961434666,0.271823770047328,0.9137428111270475,0.0,0.19467833025821618,0.3444021464936019,0.4871771107171469,0.7294046331076345,0.6952608466134198,2021,2,6,25,27,1,0
2021-07-04,0.6722298775682708,0.2075497685637068,0.897557923388602,0.0,0.33300552896697916,0.3265605650598544,0.5899366499294417,0.8193583992803569,0.7522482713614831,2021,3,7,26,4,1,0
2021-07-11,0.6901389848864392,0.32625142614210634,0.8375984590732015,0.0,0.43977609400804835,0.31715818924001304,0.6437897880972743,0.8755263808354504,0.8324871359942384,2021,3,7,27,11,1,0
2021-07-18,0.7685199452337033,0.2957845842172158,0.8721009722200597,0.0,0.4059654150783765,0.3904508553868737,0.6123244602094404,0.8707099587096669,0.8308466969839685,2021,3,7,28,18,1,0
2021-07-25,0.8814864382976663,0.37630738730766017,0.845299508433747,0.0,0.4244723130188285,0.4875475851946982,0.6379760970450654,0.8695766829153649,0.8106621648141289,2021,3,7,29,25,1,0
2021-08-01,0.9780827623406485,0.46373504990955094,0.7300066454541164,0.0,0.4172356413882672,0.4999770673760493,0.5997791268862518,0.8653268986867323,0.8747106096498749,2021,3,8,30,1,1,0
2021-08-08,0.9125676324142515,0.3719378614158609,0.8706114986731496,0.0,0.3714429323817641,0.4341145713892587,0.5924355171360928,0.8420239151663972,0.8084511383220263,2021,3,8,31,8,1,0
2021-08-15,0.7761625731354586,0.7533555008958122,0.6823398679297611,0.0,0.47619672008316866,0.7740677888363992,0.6065107691572312,0.893021325909988,0.9426105199879931,2021,3,8,32,15,1,0
2021-08-22,0.6514327726098077,0.7680387997414508,0.6963322216149685,0.0,0.49363591237321,0.7862679447782415,0.6146193382563649,0.9055581893844541,0.9520965368734653,2021,3,8,33,22,1,0
2021-08-29,0.808053815370663,0.5504892263911121,0.7590386955375659,0.0,0.4814166143740654,0.5927165986332157,0.6380270943349969,0.9117203765159713,0.9008863103789602,2021,3,8,34,29,1,0
2021-09-05,0.14763567205378014,0.6199168607955162,0.8460098169865317,0.0,0.35501212876155513,0.6547493464202176,0.5839954656524035,0.8368887592234662,0.8101629007675252,2021,3,9,35,5,1,0
