date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2019-05-18,0.0,0.1961473968344853,0.9238501116164692,0.0773286467486819,0.2485911083281152,0.3892676105575948,0.694084150585258,0.5626715462031107,0.5384901450353291,2019,2,5,20,18,1,0
2019-05-19,0.0,0.2999059343176148,0.9030667669424248,0.0,0.2899185973700688,0.5149449396958573,0.6633976589686807,0.6221408966148216,0.708441799925623,2019,2,5,20,19,1,0
2019-05-20,0.0,0.3728272872275162,0.7702968878702146,0.0123022847100175,0.1415153412648716,0.01712987239993,0.5393862701676684,0.5951509606587376,0.6485682409817777,2019,2,5,21,20,0,0
2019-05-21,0.0219158000825165,0.5556827941597481,0.9040933997063352,0.0017574692442882,0.2836568566061365,0.0,0.6751028155646949,0.5937785910338519,0.6667906284864263,2019,2,5,21,21,0,0
2019-05-22,0.3064730404507426,0.6713426853707414,0.8731631032959686,0.0,0.290544771446462,0.0328613878692535,0.6725719708952865,0.6203110704483075,0.6898475269616958,2019,2,5,21,22,0,0
2019-05-23,0.3542489349031515,0.4261175412048587,0.90539459704664,0.0,0.3656856606136506,0.2831672784478237,0.7285669092059476,0.6340347666971639,0.7363332093715136,2019,2,5,21,23,0,0
2019-05-24,0.3139630766411472,0.6875383419901028,0.8717783428237176,0.0360281195079086,0.3581715716969317,0.4715958748470547,0.7757038911736793,0.5846294602012808,0.6080327259204166,2019,2,5,21,24,0,0
2019-05-25,0.1900041229557112,0.7183346284405545,0.862455084816579,0.015817223198594,0.2980588603631809,0.4680999825205386,0.6994621955077507,0.5956084172003661,0.6433618445518781,2019,2,5,21,25,1,0
2019-05-26,0.0,0.4715962537319537,0.8879299024698875,0.0254833040421792,0.3688165309956167,0.0977101905261317,0.7782347358430877,0.6518755718206771,0.6269988843436223,2019,2,5,21,26,1,0
2019-05-27,0.0,0.529303504969122,0.8544688369205792,0.0,0.4514715090795241,0.2464604090194022,0.8402404302435938,0.6651418115279051,0.6768315358869469,2019,2,5,22,27,0,0
2019-05-28,0.0,0.5963355281992557,0.8788215210877532,0.0,0.3431433938634941,0.413913651459535,0.7000949066751029,0.6628545288197621,0.7493492004462626,2019,2,5,22,28,0,0
2019-05-29,0.0,0.5899145229233979,0.8766130668863183,0.0325131810193321,0.2554790231684408,0.35937773116588,0.6690920594748497,0.6001829826166513,0.6139828932688732,2019,2,5,22,29,0,0
2019-05-30,0.0,0.6229193080037626,0.8793467750599864,0.0342706502636203,0.3450219160926738,0.2651634329662647,0.7598861119898768,0.6294602012808785,0.6124953514317591,2019,2,5,22,30,0,0
2019-05-31,0.0,0.5206331029405751,0.8841934367128651,0.0,0.329993738259236,0.4682747771368642,0.7162290414425815,0.6569075937785911,0.6801785050204537,2019,2,5,22,31,0,0
